client_id,path,sentence,up_votes,down_votes,age,gender,accent
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,fcdf22f9129888cc16b5dc8c0c6380301051d0f822cca18fa757eb9899e8f640206469ba9ffa3f03058fa13316d9e8b4430756ca7efc2a53d5a1727bacf49334,"hay tres tipos de hombres: los que se lanzan sin complejos,",2,1,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,7d84a9b746c0dc27ebfff12ef02a46ff793db44bc7a7a3bc30d3998b3a5a9dbd08b796934ac265ba69de2eaafccbe4fda4ec2222a072e4c997213d81621d2bcb,"distingo grupos de muchachos desnudos que se arrojan desde ellos y nadan grandes distancias,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,af093a102e707e4c1aeca60a24822d5d14bfca0f3a4f98357f09bbc6c8a37b845af5c1b4ede17c36946fca66db649706077d79bc613338764e097b6a1c57767f,el marinero se acerca:,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,4488f5b48ddf32d56f0c9bf25e3633667afdeaa2c19b44b7e900b828f67e34834ced410fc4b7ee6bdb26fdb007d139f034d35667dd17ff532faa0eb3daad87eb,"bueno, ya me he vuelto a pasar.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,16209e8d22bb12bd25cc18589dafca05d88bb7796e8b429fba4156d05644e704bd23ef5692d8eea4eccf68e697e02cb66eded7359ab3249621a2aa92ddc073c5,Â¿Por quÃ© no jugamos a un juego de mesa?,2,1,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,d1ea9679e94cec595c07d286683e248addad5f0b894bf847b886a7522dde0b81e6c408c4eb1766392a809e44600f436b364698bed0d0b18d9ab452d0ecc6e2cb,puedo darte un paracetamol o una pastilla para el mareo.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,a4528178d3815fe9088faecabd204084dbcc2a019e36f4e83b96ba5a5aa70d19a6c81059a0bea3f3369cbccbb7524fdf0e9ca1593da46ec0ce005d84e11cc575,Â¿ DÃ³nde estÃ¡? Yo yo no veo la vamos. allÃ­ estÃ¡ .,2,1,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,aba3f30065b341e566bdea661a7451140f9832fca37038dca0ecb61876ba2007c574e1ff9ec4ecbccbf2bb1a2c0f85653054620dbf5d4044eb4eb5374bf21d45,ya llevamos nueve o diez horas.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,186530a6dae20b03597f7f358e3a60cb2f76f2c12c4facf11ae5085a4da56beeac280bd5820920ae0588299042010f688dcd53f54b3569aa063bfc14656e3620,"me quedo sin aire. yo no quiero estar con nadie,",2,1,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,2dac55987a8aeef04bea8cc0a7fda937ba22844940942cce5b2c7c65ac8eb27e745dae081c62115fcb0f2bafcfefc105896955accffdfefa3addc7a926ba2574,"Ricardo, haz el favor , sube al puente de mando",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,0105806e7f612bac9d36f7e16a85abded10bc92949014a6d600a1e578b56e3ee716d6269c65a7a43632ed3e75531817601fcee3e5f030176a5f87d543a2ee61c,"duele mucho, Julia. algo no va bien .",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,441616b5d995a43d29217733651ce96e4a8ef378ec6fd9299d70bbdc70e28fafb729df26a0f07663a6613dc765ecf3e68cf70753d8aa605dec37c713942a0784,Le sienta muy bien a su cabeza.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,75fc8672523d93d8e33a59bd216b6fb0c07ec4d76a81c0f2a316a6145390ab62ee68b42852683b5ea929b82b3ec0b88c8079f2cde61799328f443835cbd4eccc,"pues venga, a la tarea.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,6a6a4cb7e1e999aebee9e7f81d018c032e5f925099f024ce53026c87fb16eff7a8846c572f5041d1e9ce644335021653ab67c6421063e359678411d8274ae224,como si fuese el amor de tu vida.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,72bf1cde0046c1acd97d31d0b6d5e6b8bd2bd304a35aa192240135f864e8d2fa0a0f7fed588f39a963e71e9d322e7404776672fe64545627a3d1304cdc4930ab,"por lo menos son las ojeras y no las pelotas,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,d3e85b25381c6752da281d7f2555cf08d015b19778229d3ffc703ee4dc61411dcc8b6553bcb28fefd5b54d9e652c4133e25798d082c30bcdce2319b01cc2002b,me ha dado miedo.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,bb0d0139b9c6d8e7f223a158e09674770d05efa76cd4acef467197ddea3860e1f0e67f31f1b1252884c021c80e1eb575add9909f339078283c1036e4fb50e091,Ya veo que te resistes.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,d27e83905dbacba971a16b023d4f221863e5da832e383e0d3dec849f9a1ba450c6ced48bff1da045885c45c6619a1af311ea16af5b7314a63fcceaafe4444c7a,"allÃ¡ van, sin otro deseo que tocar cuanto antes la orilla.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,097aa3dca991afa2a4ee1c3d9768aebd1a984af78b0c6038d1c48dfa81970cf279bbb23467bd6f537d7a1d8f8e79f6d587e6d961225bdbd8586c86b37e525b94,"mi gente esperaba tendida a lo largo, corriendo y caracoleando.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,aeb9a240c19b960dda5ac8961be0ea842cbb1d134d3b80d7827bbbc1a040556fd143a8fe6255ec9e8379c23a843b791f5910b8d2bc7c609eeefad724a256f6a2,"Â¡No me marees mÃ¡s, Cuca!",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,a0647e7cb174d5bcdcd5f27be96055de428250b9a32356fd5c5812914795ac1713724d81e0829e1826e4517e8d6f6528845c4eef26c383d3017a3900dbdebeff,"no, que no es eso. esto es una cosa de amor .",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,f0956324b78303a410a80f3be569ed4a6415f2cdb7e1397cc3a2fe55346d0df8c0d8b122f22319f80d187e2ffbf46d1654bc3e1ea0015542f53f7d6829ff8f12,Estoy buscando el caracol que has perdido.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,b73e334e33dee9547193d4ae0f960fc664440fee07f7f07927dd2706fb4a8a1ab659f7f08c046f48616677edb2089da3e003717974ba6207b666c24ab67c609a,"siempre juntos, mano a mano , Â¿ no?",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,04dcae08df97c15f76ca2fc54371463d3b04e01316cd31c76aa2af7bcc2a913bdf0b3afbe4895f2daad6e0977b4c5f451ab99238275a1c66bd6ebb9bc1b8297c,"di algunos pasos, y con voces que repitiÃ³ el eco milenario de aquellos palacios ,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,757b04d95efce65b51ed04e8bc41e27a097152267af80429efde436e51dc6a81b46aa9571bded3fa9c3e9daedfaaa73e086f67dca89bd415a2eff52a7fcb4aca,"tres, dos , uno...",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,7e94cb9fd58c88fd49f19f76e47b5475fa17e9f813d276fe8da6bdd7c8143186b8effd33b62b5edf965beff721d448f6bac156f8a92931350d8833bea4333a9e,"Â¡ che, moreno!...",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,9539ecee337fe441f8790f2b8dce878021d7ff859dea3f797cda76fe0a5fc75decb41893d5a866395e49a09bb41555bcd9c77273ea70fd74983b38e46a721b26,Â¿ usted se encuentra mal? no.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,9382832eeff800649b2939e4ca9a3b6df5c1970529e56eb76b4ab56f6a4cb14cb9a3d71a379c99d2aa3a72ee864c82798ff07109c7ecb256fef570ed7dc2c10b,"y callÃ³, tal vez esperando una disculpa amante , pero yo preferÃ­ guardar silencio ,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,b12fa6d9d25bebfe86cdda59454d88e862d1e28aeadc7f46389e512d2e2245fe8fdfac40976f9b2202aa66f812227b4924099b581976f8c960bf48c4ff14194e,"al verme hizo una gentil cortesÃ­a,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,38024b3d382f253bb92d26352502e9e05343743ceaac25b406442c51cbbd37fef9233b9a4de8cdd717731fd58e8690f790a09131837cc3ceeb6eabda5224563a,por eso transmite todo el sonido.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,9052cab2ba93817ac7fd0c71d58d6a00a363ae3ab0257ea9b0a3e71499f0c7442170930d1efcc37db0a2f86d1988ab6fc1223eb2b8476206412e984c38aea505,en aquella hora el calor es deleitante.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,de1289922988737901f12855de072885ab19b25940d66428fb895bc8d49f73ca38f25a4addea5ce4e40ce7e2480c1c76fb8bcc227da3f7ac5da2276da5603e7f,boqueando como un pez.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,f251d7564e9e03c90522670cc3b47b001c9bd2f2ad565efd4ddf831bdee14f82bac6a65faaa749c1baee40046c656b5f41b5f82d233dc6c2fc2004cc47067ea4,"mira, desactiva esa mierda o te juro que acabas",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,498c1937f8f388e949a1109cdda4497071d9a6a675921a7a4d3d22424d5cbd4d982798cae55e39b28cf0be2fa5a3325965aeb3772453ebbfedfb67da267779dd,capÃ­tulo dos.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,55be02cb1ef64dc3b37ca7100b8ce6854b23c32d8f59d7aab3ac3378de9bbc9d81e1e3386b853f3bf334b25032e07e73f67e642ecb85fe69356ec35567806376,Â¡ pero lo que acabÃ³ de prendarme fue aquella muestra de piedad!,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,07e3fb227c9a8f8e8e08f739da7f8653eae174ccfecaa4176e3cc922732d9dae107abe1e5016c96b085a7e26c8824c4c94bcd08dc2d7bea6d8fd5d37cb7ef3a4,"a veces, hay que probar las cosas para entender lo que siente uno.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,8bec00f2748c5999021d7f36559b701fa9766985a26f6496979cf411d47cfb0b74321cc493f1d104f23f24e8f36d80019912cacb85fb7cf4a65acce5c19b7e05,un pecado del que sÃ³lo puede absolverme Nuestro Santo Padre.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,3017f529ae8b6ebac0d6f073a796989578b4f52938121ae7b56950c54adc9c2c3c95765bb0594bfbf7289dffec0d80cc5f7d12b2c288a317cc53d7a369d8ae43,Es el Ãºltimo regalo. Â¡ el Ãºltimo regalo!,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,68db25d0e1ede2946cbd9a314ff00cf37715843fa5a44f03d515fcd7960a1fe7270f918ec3b171ce8c37f6b2050d7b266b8a5b254f2c24500ded80d2b56b3889,Â¿ quiere que se lo diga yo?,2,1,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,bbc9d9b64e3fe467dd723cce18c72eafd8cc5b3cfacf99393a62953e5bd59c8cb92c2dbd31418e3110eb0a60957c7c7a78f27da58e463c5fc5257316f780aafd,"el tapa --- caminos, seÃ±or.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,97530e7e0890cc812fbe6fbe21b467d86668400fdc7cab7126c00518ac79c14b433ae33e32422aef77a08b35db527d10a1ed22a36e3a065309e286d82598387d,"no pudieron estar suspendidas en el agua,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,e96afae865831d7c69c2bc1b89ac83e771ff00480b6b822d8500d5c491d6ce19a6a0c3afe88eae66733cad4b73d9616cb757414fd0d288803b7361e3b413c448,la mujer levantÃ³ los brazos al encontrarse con nosotros:,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,21b322f0b08fae1f7b6a0bac1736837f05d6df18fdc879fedf1fa05422f722453a175692d5385796ad38fbba1a0f89552531891b1e125f90d1d245d099a68eb3,hemos visto morir a... a cientos de personas .,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,c4835f7e86df5b503ecd59d2a014ad0b5aa124ebf8361ea98a02d252adba5ab223b5e77bfe6883861183e99a3309caff75cb3dd6e7b66e1f8408f934f0994baa,"por favor, por favor.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,bf2cab7719896ad4d8354f0f6d31f7a264229d3bcb9aa4b25c69930a5ef59b0e17f6a228655037aa3dddf4defa45ab0b97b99a4ee1071f24d9d1d09a975a88a7,"eso significa que si no cambiamos el rumbo,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,4b329f0fb0a4ecfe27e6c4f1ff57f19f7793cd9820e13bd093d0a1b61fdca097b54149f3aab273a6f3fa35f2d12abd6e0faa76ed1eee52e9be2fc228bd90830a,a la primera cubierta. no te separes de ella por nada .,2,1,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,7e79998507b51638cc69765a8bc84920960742d3319196a1bf5f4d9bd61e0e648002edd7fb81424ff74ab76e82458c00d5c6108d58c369b66ce89c712376d211,"hemos estado jugando y me han regalado manzanas,",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,0e8bf48c3420e526a41e92e096fd668930fbd196e43e4852831b7a3e56362b2aea35e63bd626f77bdac91c8e8b575964151fdec578c756868b37ab8e5522e9f5,"Â¿ y esto? si necesitas algo, me llamas.",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,962a37fa2a3231a70dc1a24d95aaf8bee58aaee73cb90256e8c853011c5e261b77010eaa7f671385ab36098350a653cf975d880759ca4381414c53da34173354,"ahora que solo quedamos nosotros, los mejores regalos son",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,fa0d9506cf12bac7b20583c521fadd9e124f2cf8f6cc38e38ec34f93ede3a28cbe15bde479be66566a3507fadaa02adf32063f8e80da079acaf4bb43aa43e22c,"PerdÃ³neme. Odio romper la reuniÃ³n, pero Â¡ estÃ¡n aquÃ­!",2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,cfb1b3cc3a9defee5079f826da5c59f2ca3d061e467729977a2bfaffec1c8ee62a37f79df730a0ca7cbef478b88bf7a6e59246e4d9d86d6e886435f61036e003,capÃ­tulo dieciocho.,2,0,twenties,male,chileno
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,8767a08a9a3560be4d634b026bd889aa72e22a592d47653b18962ea6502a797a15d22d6849ec1ee5c29a5f5ea85e6618761aca2716a46c75afafbfc8cb4ab822,Â¡ cuatro monedas y no seas guaje!...,2,0,twenties,male,chileno
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,db6572e4520d1d14d01f1a4c363c772669b98fa0263ef4ed0f71d57a36553ad1d57bc1fb9438ca0b68ee6f9f0604dae0b04602804d0f9fe66150f72a15ae8a8d,Â¡ esta noche han matado al valedor mÃ¡s valedor de MÃ©xico!,2,1,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,76b4028bbde8878524b3ffeab71b08b27bd26984a4d876a1de2ec347067e95e8f73f2637542fda3d23604672606438a386a8931a70837cb90c0435fd7679f7fb,Espero que algÃºn dÃ­a tengas tanto Ã©xito como tu padre.,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,40268d367a10d307f69acc258436b0ccb7314693a8c96e58368abe1becf13382035ff452c77079468d352bfbae425acfee966ffe581a2b7b42b88472f341ef1e,su lealtad era legendaria.,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,b4a05ee2e3d75b63abbe3d483a80b29ae192a7dfce557ec69b22ca1eec0a8a907aa843a91c65092f7e109a00f4f5fd949ca98f80d003c37e3ae06514825c527d,"Â¡ y si hay que matar a alguien, matadlo!",2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,18c93f5fd623003c0e1abee48597ca03e258676cf2d707077d4db2458d58c92d703040e2df79b052957b9bad22b3ed1788626d2088544d29b32f11b797fd7e01,Se me ha roto la pantalla del mÃ³vil.,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,7f39532a0baf97666054adae37ec5f33c1855dae4bbeeed24c8cccefdec8b455226c5c238121533c690d53063710fbd6a6ffc87a87d6d85fcbcaeff653111110,"pero... escucha, Roberto .",2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,8f6cbfc21bd1a51b880f741b1b0393b9905b937cf64431abd6e23fd274a7ebc1315ee59c16d1a4a2153e8a94164b62518b5f2186bac7800693f2445c6f69e4f8,es de voluntad firme. por decirlo de alguna manera .,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,148905aa5fe9d0bf7490921c947f2e9672eaf0d51a89c083aed0343e2b537075de87f52ddf9cedc90fc34c8425c22f37678891731a4f6250d863c0765a76de4c,esta es nuestra.,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,2ef462c31a710dcf9ffab9ef526ca9898001e5e969a1462737e9a53e5322215df69e445c99e80a8b30ef8d76a0ca16b793114c9e3b01ca7abe1f6f7ca9839525,Pude perder mis globos oculares...,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,5475a8c400cc2b879a92078defcfba9acf15886b27a6a36db235dda30e6092c7aa7640071a4475de1e0f358481ce876a99441468cdf76f02f27c0c12f6553c0e,por favor. el barco puede escorar,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,95d6637436393ab1546e8e4fd3d1c2fa7aa2bb4ef51be9dbad6b62ec864cfa7bb39263e547270cc161d0e67456541130b56376427782ed83aab09fc38d1dda22,Feminista es una persona con una fuerte lucha.,3,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,ea55c8887a7cf5bb0d683e8f3aed31f0df55f15aff46f74cc4c024838787a719682a45dc55bcfee17ea602c5d5e4219bfaa761da2d061db765cba5227641ae12,Â¡ si supieses cÃ³mo me asustas!...,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,dd6deb17ecec2f9aeb9c65f875d79481a081157f6e29d9e1fc3340fdc534423403de50be3719f217d5e21802d23f5966923b4e420268a3b699e35ca249a2116a,La belleza estÃ¡ en el interior de un Ferrero Rocher.,2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,37f59f7c3293a04f11873e3d41b0821f0cf17f96b73fbd2ba4d0858b103b6388eabcb07c89d5985d634a41e26e575233dee5d7ecc50e6e51378e95da14b3ab68,"vamos a intentar aterrizar, muchachos.",2,0,,,
0b7c6bf4f2e56bf11a1c3d302bdb0481f6b261ca81f23ed63ab7199020ff8a4d4765bb701ea2d83cfad27243ed13c4721ed5bc98470ae1fa8df54992e8898f0e,c842db4dc8749ce303d296701a82753c23d3a80f5b26c2f20f9fbb3fe9c625865b0dcdd738ac5004e0d5b0b5adce970ee57bfd49bdbc25f9c50e6238f835477a,en el barco no podemos ser felices,2,0,,,
