client_id,path,sentence,up_votes,down_votes,age,gender,accent,set
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,06f17990c5188da7300a1fe1b1ed794b6196f51c06587a8a071d5ccb19fcb437635ebb68185b173d37c9b14ec0155146726a2791d898e3a8fc6b21938a3f54dc,"capÃ­tulos nueve y diez de Sonata de EstÃ­o, de RamÃ³n MarÃ­a del Valle-InclÃ¡n.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,630b07b30fef599579ea97d0c05f4fe2fd7c26ce0e5e6cb8a416aaa826d0facc5b97741ede9edaada0f228d43e67e97d131b46e8934146989c19192242f7e0f4,el vidrio con el que se hacen las lunas de los coches,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,6663f9eae39207a655ada361ab973dba0b8cb44cb5fac1e3522314f30ce291e62c335965aa28cf0edc1b1e465397473c7963007a325b19af5ce3872ed92c5dea,"palomares, debes celebrar una misa. algunos queremos comulgar",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,ec90c978a5a737b8f9683546328ce9b7eec78e55d44a434b7c27f0ded000e9905c17094f990d14256e2ea9fde8a09f63b19167fd6b3992ccd05d9d0d89960bd4,en la peli. es el Estrella .,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,102ecaebd68b0e391a3ee3414877a9d5cd69b07e1e102ed7e159e7924e738cfe16981c23bf6f9e4745d2ffdd6cb3725d6f204deb9fd1722a1a03fc7777dab3b3,hay historias que no pueden ser y en la nuestra hemos sufrido mucho.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,6d3fc3bfa4cd38b50c89d393548517546452e649f8e6bd5a86c0d819749293cd92f78c6ffa938a7daf4f2e0f730e142682c10af70fa993c9f4bdb29ba67047ec,Â¿ En serio? Eso es tan interesante.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,744db411a3187e9ceb02c3751c0f7638b5a29885697af1bbaf579db7b27301b5fc37648647ba06c03c1669c8c1cd0d4dcb53b96e62391c3780ce3a68ab37a628,"te quiero, rubia.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,0905f773fba75a74ac225a814b77647d96b39fda4ab83892546a118f2b3e334837080bdaa1684922872891a82282a9ba65b1711cfb240e6f2300ff56aa584512,"la NiÃ±a Chole se mirÃ³ en mis ojos, orgullosa y feliz:",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,eacc6f86134371200fdef6659ad64cd50b1e797c337077463622797bd8fa33c5c8a25dab1ed0e8b82f51d5c4fc74db1166d247d7ee3b3d80b1519a93571af97b,asÃ­ navegamos mucho tiempo.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,0ce189cd1f9b3b1e68606407b0d9e387ed41f8db7bf945e31914c6587fbd8cd25d693b5e857ba51d00d049d326d63db5ff601085400699bb45b6cfbf9d3e28d3,la NiÃ±a Chole interrogÃ³ curiosa:,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,29a68d8bbeab9a3661b58d77fcb478a1c1545b833b4b44508612e79d42576d6918bfd0f47be2df48372190a5e7ef1a3b7a9a54ce861ea6530dabcf21ce831ecf,todo tuyo. gracias .,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,7d9a69bdb069d99b9c5b4437a055d8bb8d99fe638974495bc350b772873b74480588de2a4cb66f0cd3a6dd2bd86cc0a6c36f2eecfdd5fd5ec23c719a2c52bfd7,muchas gracias. bienvenido .,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,37c51999f5882db5c55e8f531773b4b6ef62d5be64b0635e2cde45e49aa1dc333c7d2a1eb26db5f66f5fa73a1a25fe0c3d1dd88132811ad42ec4e30bcaef9aa6,cada vez que entraban y salÃ­an parÃ¡banse a jugar una carta.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,b1f267b516fb5fd983efcae0ce408a3bd08a137b50e8d0a8fe8278417653abd6dd49ae7cfee5268d302b6b76e8df94302972976e8154f8c1d32318f27095f408,Â¡ Que nadie se mueva!,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,ccfa0b789225a029386dab6d579ab2d286ae83f512cd5fa2dd937d6d0085c66886cc0bf5556533749678fbbc2d4f1206835e0ce9d8025997359101843805018e,una sola noche de baile con usted sabe a poco.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,6efc245048e6a7f5e864bf7e54073958d328ab582c8e4c467066025ded38cbc47cde86fc57eef78c34919a447519cf4385e471d6691d2daba18ca2196fe4e259,"era un antiguo soldado de Don Carlos, emigrado despuÃ©s de la traiciÃ³n de Vergara.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,c6dd4daa9b55f28b7c22c22dfa4dfa4732d937bc92e359bbb2986a4f125f05f16208b510ec6244896b9f6403e89d37f11a4da040deab8d0abe736cdcc78a63bb,"cinco, seis , siete",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,8230fd9b1a277476cb3fc35bf62af8988d9a9a90ed6d062748eb73087b08c3d71bee6f62155fed16bb7096dc2bac81b3687330a969d094a988b98247e6e7088e,"esta misma noche entrenamos, si hace falta.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,9b8b37429cb56a301e86569550703c8fb553d03ceec49cbd62fad19b10185fcd784c0fe87e1dda00c6ac55706b5397dbd09b93daee931b1f99a1351191f4a8b6,"he dicho que la clase ha terminado. pueden marcharse, por favor .",2,1,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,788854250f3b95ec9aa60fb97193138cfb2b21f11745cfd16c2ce8c6722c0729e20d6247a38f499394b2ea31677d992f5d9c173b0d1d190bd25c80b9e7ce4a5c,pÃ¡lido y mudo vi cÃ³mo se la llevaba:,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,7e7dbb5ebcc0c3f3ccef0b31206a960d3af44813aacbdbee2f03ec68434e24badd5b5c9f322ad581b21b8163da9ff22109f39adffe809b18ff895ba95b9cbec1,"volviÃ©ndome a la monja, que esperaba inmÃ³vil con la lÃ¡mpara , le preguntÃ©:",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,4d5454d6cf50cf7d5ad9873a2589125ee136e40babe450ab1dd5f45d4bb6b1369a7b7ba55bb4f31901bdd071e41b7f010fa44ad65320d182ca85cbbd17c0bedf,Mira adelante y no caerÃ¡s atrÃ¡s.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,b4818deb5697df3008b98c7bd7001a18d7152347765080f3ac0551f4b63b38b64b3099edb20c8a0aee7e55cef6cf43bc8248744ff42d1312fabb606aaf562295,nosotros refrenamos los caballos que relinchaban y sacudÃ­an las crines.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,a607e5181d2845604706de2067c1ad819145afb94a901b4c02a88c0ec04743bae7117056391abbb0a05299a421e0534c3ddd80c3a3697a8f81206428002cc32e,"bien, Ulises , bien.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,63c2f6ede3afa1479734a9dd7708ceec95ddc3bfb364e65cb8eb17affff207a97520bdeb188be2c9fb25a2717aea8114bba052a8afd221ed677c5466e35c7557,Â¿ para quÃ© me lo niegas?,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,1739fe93a46e9c05b535bbca87b22fa7364de33a5798a60c90b18fe1e0d2b751dcc73e319aebe3767acb232872a0e9052e64e7aadc0db384b72e6627111e2ff4,pero no te la voy a dar hasta que cierres los ojos.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,59c529ab4b115aee496d60587df31c339a4183a4ba26167295eb002573085a09f8cfb5455dffb541feb919024dd2d06ace3442a0f6fdc12ce985d8bf91e3bb65,Â¿ Me oÃ­s? Los de la estanterÃ­a,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,9218fdb3bdad75bb5afe18c7ed04bfb2b28228bddbed57ee8e6724179bb4b1eaab7ce5e17ab2f3979e9587a211bbecc230d1092bd0a842d87d237d8729ca6665,"Teclear todos los dias en el computador, una frase mÃ¡s.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,9ff26a078ede5c89c002c7c31e96a017c969b3c08e5113bf6d65fb44e2cc69edc1614f7fa25ef48c958b8015679ecaba749272d0b37b5d27d67d0f73ac3a6be3,como a un ternero. si ser tuya significa eso ...,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,1595f20e8e746c0526d67b039c6a676fccd441c405a5572bbfcbeb64282cf898ea7dafe7d01df85eb12ba82102a4a1b99c08e36ec96f2d7b48819ad02671248f,al menos nos estamos riendo.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,6ae0089071c62768f5d7741816cd8598baac3f3561ac000298a0761efb4010c4bdf1eeea4eda9da90001769e3db5facec15dc0e2754622b98ceda981ddd206ed,Ya tengo compaÃ±ero de mudanza.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,07588efc211f19b2eba85aabdfe564c3d4bb0e1cb56503d1adcdb1112a958b8068aee46634def270573c866638ea05f1235c5481589e58636da00855e6a63dc5,"Â¿ Uh, oh , sÃ­ todo el mundo ha elegido un compaÃ±ero para la mudanza?",2,1,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,d064452c4bb3c776a7fd3ae6552f1aa7674e34de9b0e30b716d67e14cda12c6f8ed5535abe51aa985897195bc1dac3a56f62d3dde4e568ff8b669040adf7f1c8,y con todo no llegan a los ladrones de la AndalucÃ­a.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,f784e8b47e0f3718e0f2270006a932cfb302e577c23758221b8ae495e50ce7988c5f479bb667ea210d4665e466aadf3a09611c7c3a72c25c522e0f12c1644fae,"Somos tÃº y yo, muchacho.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,992d9719f334af5815d4a1f2ee681db74adcedb476d82114c8da612ad76885f8735e370ba944e908a9f3a1b87d645e3b48fb025734b9729f002396348825762a,"de Reyes Magos, Â¿ te parece? de Reyes Magos.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,5355610fd51faab8caff3af0ee2e97ebfa1779f12aef1f92f9482a8418eda43132acd1c01c0cfc4ec426f0c4d22459f12bd411924f5b220a0922c0fa92478ac9,"vamos, chicos. vamos .",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,fde14f958efd45c759456f1e16024c9fb6178e96f4ca16f68db53be7210420829fbd94043e37ae339f744063120688d5a913c02a7473f844cf409cd9f8bb40b6,que no puedo mirarte sin que me tiemble el pulso.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,d56fef1d3c4758a1cef10624cc6e76398c21ae7d7f590f0b7c4189261c03cf48a67508109f30a94d970a27c1dba2ecd07293989aa4c657fd6bbbc08ccb5702e1,Has tenido una caÃ­da muy fuerte. No estÃ¡s pensando con claridad .,2,1,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,3fb9068ff3d871ca219b6ffbfbc115f36ecf97a68b633730e4c8224503abb009b0675628e9c11c7faa60c7b5aa5d0d8404e5a1b885cf15df64ab4bb4fbdd8fc0,es la mala noticia.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,8f8a3e21caa461adbd0731eeff2c24bdf440568e18e035e156cfd78c3d79c16dd870a62130863527c46814c2e5082eba51a93262d760f4f669666c04354e9756,"la monja, echÃ¡ndose la toca sobre la frente , respondiÃ³:",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,8b5a774b5356489cadc0d6b157b79e644262860fe171f87172baf5f8b6918f427c47bf675ec959f91ec11b7748a08f3e32e813b64a0002986f106d0be3b4e8a5,"Â¿ GuardarÃ¡s silencio? Â¿ ustedes no lo entienden, o si ?",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,ce2981a263d3aea6c935ca5e32d34169c7acdae45767d56c0dd624bb4938c233ceb29554a29e6a22cfab9386099fb0401faf695f7e27d332d5724847c8c5be11,pero por dentro tiene helado.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,c0b3824e3b3bb96d091b27113873c30e44e26e600d7303db6fc99284ee4ad7398305966735dc4ba089105b1540f1cea37cfcacd6d4fd642f6d83bc51d71da73f,no me lo puedo creer. es un milagro .,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,9f66fdea086803e6f87b966f655cc73a7c38d6b85deb26c4df13193b6d788dba9fd01a1f14389ae74b5ea13e11f0d84c67847dc2ee3bf92c9be5045a44879e15,Una mariposa nocturna pasÃ³ rozÃ¡ndome la frente.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,90460aae6bd3efd9db673c3d040bd80ab6bcb3f0f85b60fac7c2ea68b4d2149b400b198082b85061e0c2d00669c6dcea80e1afa1fca87432f143a45170a7f719,"yo no quiero salir con Ainhoa, no me gusta , Â¿ vale?",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,b2830179e03b9f5eaa95ade628e22803287e356c02d9d5d8d8a34634c169b00c21d4cb5d13b592209a3d524d1c57c84c61635d48cc43c5415603c8a6b5c07f85,"las estrellas habÃ­an palidecido lentamente, y el azul del cielo iba tornÃ¡ndose casi blanco.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,07f19473ceae9c794175e330142c2db1d8e65e376df2b32b3b068ca9cf6a5576e4ffb8def1967b6fbfb7030ef180441822aea2b51f5f5b666a22795d66833311,"yo cerrÃ© los ojos y esperÃ© sus lÃ¡grimas, sus quejas , sus denuestos",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,0c932406e1f147c9b16a62e814bb88ff0f5c9c0cd54ae32754dcfa319e4ba90300882287ffc3fc11827536a19b293516af25b2543a36191a41a8b95dc06f8ef3,"era vasto y sombrÃ­o, lleno de susurros y de aromas.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,d2707a0881cb5d8695421d50f57ffd3274d3274a6fe4fc81371fb416d487ce699edc27ac227a1bebb7f2c73cbf0351ebab62da563536cc6ae62c7237257fa988,"de pronto, ella , oprimiÃ©ndome el brazo , murmurÃ³ en voz muy queda:",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,effdd058cd86681ae135dd3590aebe57c20b6b559e6c44cdb808ca838bc32e89cc3615e1e4901f4860f453c197262e3bfaf2e756682684103c5bcec4ce15439a,"a juzgar por su atavÃ­o, eran plateados.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,6dcafe0192967e241b01e63ab2e4a4e903a14a2d23c1c1cb4b86dee696669a349b2e19a9d3ad0e79d21b96785e96f7e26ad3cce5242ca6c499a55494603b96ed,para que no me estallara la sien.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,05799bbac2481cc967e7a1bdbef8994390a7ae8893338a201eac5b0fc72993c42486d8065545da7762183fc1a32ae9cc7cc462dac403094f6fc12971a48494be,Se levanta la sesiÃ³n.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,946d25a9ca86b869aea26ab87f8fab88c204a40e8196b55ebe13a98ded5ac96de4ab2e7c3eed3baacfd17d92692b0e326f64a99c82f5a1e4253bf84513523166,Ni uno solo de estos bribones sacarÃ¡ buey de barranco.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,7bceb02df79bce6a87b99e1edfe44667608aa86fcfd0aec7ee03b030ce0d24fd500123178c782aad4c1d44e3beaf0eb5fafad139ddbbf7a4914bab6b634535dc,no se sabÃ­a si las dos legas rezaban Ã³ se decÃ­an secretos del convento,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,024d77f7fdf9c4fa9eee7a10b89033d277339c83290c92a55fa376ea53386dcc16a05d6bd9a10c3f6807278d3691cf00a1a0e87e9b124e8a1bbb0dc1e89cf9c8,Â¡ da igual que te crean!,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,6503860009419d3f5e02f17892e63659d2d941484bdb43829ed0abff5aca9114f2ba5bb7323700746fe5d358df8307d5720a59c79e5328d65d16f2661001d453,Jueves se va a Londres y no vuelve hasta Navidad.,2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,f5d0e629db0b093ed8bf408fabdaed343c0c0768ec25b76d74c0856966659a149e8a68ed54701d6ae8cbf1992818ac3aacd42fcde23798e3bd38bd1b67f7479c,"Levanta, ya son las diez de la maÃ±ana.",2,0,fourties,female,mexicano,train
1f11a2609e848c7ddafd3689a8b6bea719e46fdca2f71782241301a604e83d25844bca34f3c47253381a0a4da23b198040f4a16fb395c4a90a853c50a86a6fc2,8be1b6c58416a7dcedc66dbbe080e7a247524558f6bedae40f2899fc80699cfc26539d0c66978cccfd9ae91545763e05ac26541ff0113ce1cc194158c7c77e57,"la inquietud de mi caballo, que temblaba levantando las orejas y sacudiendo la crin",2,0,fourties,female,mexicano,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,c25fd2fb8d4f8a9eda7bfcd44e7d59124a7087741a94f80d9e47598ee14e8fe9650b51943ac5f49ba4436d255e40028620b5e9882ca58017ee134f43ce11d546,en sus labios aÃºn vagaba dormido un rezo.,2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,9c0bbf026324f598dba9b56c90d43e667d9b57ad8fb97e6fd74b589be09f82b61440074123e9ae9f87f029a6a1acb8e38f7a5049e9ac2d32491d601254200cfa,"hemos tenido nuestros roces. los amigos tienen sus enganchadas,",2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,a76555596b48006791db29f8179f5c4f4d7c20b1623d32bf26c43a3faf5a22f9ee551cf7772416bad5b872afe1266ba7d8f9cb3def2fe6ea91a263727679b526,Realmente soy de una compaÃ±Ã­a mÃ¡s pequeÃ±a que fue comprada en una subasta.,2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,70c258bcfa4fe6f8581a77a047dfd06633e7cf342f65b4a40eb9d63e0bdd8a5be00879e9abe7403912945f8a812a4febbba9ed69682abf3c7c577d70c2bc9a4b,aunque tengan miedo.,2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,9c1200b382ed837bcf287a251eb2adbeff7bb7e96bab4c64198c9c596d4a3df86c42b6057a83090588d50ffd00ce4ba099a87af5d35b93f65c8f25ef549efd55,para su consumo y que no existe motivo,2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,f29a9f35bc5eae65ac26c46ff86a782d5881486572bc46b15932bab9baa2e51084ec2f67b60c8ae81ff7aa043c9527e607df8d8d3eb16d046f7b8c71566d96e6,pasaremos la noche en este barco.,2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,5d5e674ab31987d27d46b9bd6630d08a45c21ebb799837fefe460ed98e6ac1a0168ef0bc0f47c455cfb8bad8d77213dd087bef9c6191b429bff085c2c53c80d3,lo entiendo.,2,0,twenties,male,chileno,train
84d5d24ae8cf72a13d0d251206f1f4874cd4ce345da7cb680031c4bf8eff718edabbc68332bde068dc54e8995d31de1c021c8028423cb1c66bc7b9c878c247bb,77694766e4b72f2050f804204cf2d58b57f866d5ab9b54edf2ab6da24eaff65243dddbe81333cc6188b25850a0771db3bf16107fec21853280f3445c9129043a,es porque no soy la Marquesa de BradomÃ­n.,2,0,twenties,male,chileno,train
